domain,dataset,model,seed,example_id,source_row,label,k,full_utility,empty_selected_utility,oracle_utility,oracle_headroom,full_primary,oracle_primary,oracle_subset,attention_shapley_spearman,top_attention_harmful,harmful_item_fraction,sign_reversal_fraction,mean_marginal_spread,mean_abs_pair_interaction,max_abs_pair_interaction,mean_abs_loo_shapley_gap,attention,loo,shapley
ctdg,lastfm,DyGFormer,7,44,8044,1.0,5,-1.616111159324646,-1.517287254333496,-1.517287254333496,0.0988239049911499,0.19866979122161865,0.21930602192878723,0,0.3,1.0,1.0,0.0,0.008051371574401856,0.0020197570323944093,0.004366755485534668,0.003956317901611329,"[0.08205212652683258, 0.06653028726577759, 0.06262276321649551, 0.060920920222997665, 0.05630391091108322]","[-0.012885689735412598, -0.02274322509765625, -0.006329774856567383, -0.021334528923034668, -0.015749096870422363]","[-0.018167221546173097, -0.02566895286242167, -0.009204123417536417, -0.02645820776621501, -0.019325399398803712]"
ctdg,lastfm,DyGFormer,7,45,8045,1.0,5,-0.6659631729125977,-0.665216863155365,-0.6520102024078369,0.013952970504760742,0.5137783885002136,0.5209974050521851,26,-0.09999999999999999,1.0,0.4,0.0,0.0015740036964416505,0.00039287805557250974,0.0009443759918212891,0.0004723628362019856,"[0.0630837082862854, 0.06097844988107681, 0.05661866068840027, 0.04850445315241814, 0.04803754761815071]","[-0.00566554069519043, 0.005643725395202637, -0.007875204086303711, 0.003246486186981201, 0.003001272678375244]","[-0.005239839355150858, 0.0064789603153864546, -0.008604635794957478, 0.003486687938372294, 0.0031325171391169233]"
ctdg,lastfm,DyGFormer,7,46,8046,1.0,5,-1.1150915622711182,-1.0067213773727417,-1.0067213773727417,0.10837018489837646,0.327885240316391,0.365415096282959,0,-0.3,1.0,1.0,0.0,0.006301259994506836,0.00157204270362854,0.003094315528869629,0.002921032905578616,"[0.10222651809453964, 0.09852582961320877, 0.05755309760570526, 0.0548907034099102, 0.05022609233856201]","[-0.020820021629333496, -0.01828742027282715, -0.02036595344543457, -0.02129530906677246, -0.012996315956115723]","[-0.02446803450584412, -0.021699438492457077, -0.022616436084111537, -0.024676660696665447, -0.014909615119298298]"
ctdg,lastfm,DyGFormer,7,47,8047,1.0,5,-0.12723860144615173,-0.09348268061876297,-0.09348268061876297,0.03375592082738876,0.8805235624313354,0.9107537865638733,0,-0.09999999999999999,1.0,1.0,0.2,0.0006699800491333008,0.00016755349934101106,0.0005092397332191467,0.00029615312814712584,"[0.07645631581544876, 0.06622719764709473, 0.05983678251504898, 0.057584863156080246, 0.05115910992026329]","[-0.012709453701972961, -0.004774555563926697, 0.00042575597763061523, -0.006776273250579834, -0.00844062864780426]","[-0.013143706818421684, -0.005045301963885624, -4.3733417987823494e-05, -0.006907791271805764, -0.00861538735528787]"
ctdg,lastfm,DyGFormer,7,48,8048,1.0,5,-1.8700412511825562,-1.753466010093689,-1.753466010093689,0.11657524108886719,0.15411731600761414,0.1731726974248886,0,-0.6,1.0,0.8,0.2,0.013850045204162598,0.0034474194049835204,0.00702667236328125,0.006454920768737794,"[0.0711292028427124, 0.07027073949575424, 0.05935874208807945, 0.057868216186761856, 0.053299061954021454]","[-0.01277780532836914, -0.03635978698730469, -0.03493154048919678, 0.005182862281799316, -0.005414366722106934]","[-0.019691052039464314, -0.04537856777509053, -0.04209106365839641, 0.000520386298497518, -0.009934943914413455]"
ctdg,lastfm,DyGFormer,7,49,8049,1.0,5,-0.9603272676467896,-1.0884432792663574,-0.9603272676467896,0.0,0.38276761770248413,0.38276761770248413,31,0.49999999999999994,0.0,0.0,0.0,0.013060045242309571,0.0032298497855663298,0.007187485694885254,0.005770587921142578,"[0.12277014553546906, 0.10166648775339127, 0.09252408146858215, 0.07807043194770813, 0.06773903220891953]","[0.020780324935913086, 0.027096271514892578, 0.020081758499145508, 0.025836825370788574, 0.005467891693115234]","[0.0271818737188975, 0.03521718581517538, 0.02458234131336212, 0.03230011463165283, 0.00883449614048004]"
ctdg,lastfm,DyGFormer,7,50,8050,1.0,5,-0.6711996793746948,-0.8035399317741394,-0.6475223898887634,0.023677289485931396,0.5110950469970703,0.5233408212661743,19,0.39999999999999997,0.0,0.2,0.6,0.05385301113128662,0.013300380110740662,0.03169649839401245,0.023469090461730957,"[0.18556319177150726, 0.151571586728096, 0.13987700641155243, 0.11125849187374115, 0.09213991463184357]","[0.05070292949676514, -0.010347545146942139, -0.010513365268707275, -0.016295552253723145, 0.0014483332633972168]","[0.08772892653942109, 0.012301021814346315, 0.010145901640256244, -0.0006261726220448808, 0.022790575027465815]"
ctdg,lastfm,DyGFormer,7,51,8051,1.0,5,-1.0283012390136719,-0.9016029238700867,-0.9016029238700867,0.1266983151435852,0.3576139211654663,0.4059184789657593,0,0.3,1.0,1.0,0.0,0.011188030242919922,0.002788582444190979,0.006124675273895264,0.005237019062042238,"[0.09836160391569138, 0.057361505925655365, 0.05645512044429779, 0.05593559518456459, 0.055052176117897034]","[-0.029823720455169678, -0.0029299259185791016, -0.019733071327209473, -0.014460325241088867, -0.033566176891326904]","[-0.03738116224606832, -0.006036490201950072, -0.02458212773005168, -0.01912061373392741, -0.03957792123158773]"
ctdg,lastfm,DyGFormer,7,52,8052,1.0,5,-0.015309510752558708,-0.06022581830620766,-0.015309510752558708,0.0,0.984807014465332,0.984807014465332,31,0.8999999999999998,0.0,0.0,0.0,0.02502955086529255,0.005166049697436392,0.0190700925886631,0.007855211943387985,"[0.14808063209056854, 0.14164958894252777, 0.14076952636241913, 0.09326761215925217, 0.09234488755464554]","[0.0014501549303531647, 0.0015178769826889038, 0.0013614557683467865, 0.0006662663072347641, 0.0006444938480854034]","[0.010278466530144217, 0.010295937365541854, 0.009952707588672638, 0.0072378107036153464, 0.007151385365674893]"
ctdg,lastfm,DyGFormer,7,53,8053,1.0,5,-0.5467320680618286,-0.6164368391036987,-0.5426875352859497,0.004044532775878906,0.5788382887840271,0.5811842083930969,29,0.39999999999999997,0.0,0.2,0.2,0.0122344970703125,0.0030134886503219603,0.006788849830627441,0.00544053316116333,"[0.0861935019493103, 0.0728294625878334, 0.06958861649036407, 0.06918420642614365, 0.06624670326709747]","[0.024203240871429443, -0.004044532775878906, 0.01046830415725708, 0.006294548511505127, 0.005580544471740723]","[0.03195729553699493, -0.0005161444346110028, 0.016511457165082295, 0.011638876795768738, 0.010113285978635153]"
ctdg,lastfm,DyGFormer,7,54,8054,1.0,5,-0.7158372402191162,-0.5654767751693726,-0.5654767751693726,0.15036046504974365,0.48878270387649536,0.5680892467498779,0,-0.9999999999999999,1.0,1.0,0.0,0.01308351755142212,0.0033088982105255126,0.005751609802246094,0.006420242786407469,"[0.12560443580150604, 0.09114422649145126, 0.08092748373746872, 0.07594341039657593, 0.0641913041472435]","[-0.040188610553741455, -0.025584101676940918, -0.019302725791931152, -0.017645597457885742, -0.015538215637207031]","[-0.04880665143330892, -0.03138581315676371, -0.026198371251424154, -0.022602979342142736, -0.02136664986610412]"
ctdg,lastfm,DyGFormer,7,55,8055,1.0,5,-0.4631060063838959,-0.3538341522216797,-0.3538341522216797,0.10927185416221619,0.6293259263038635,0.7019913792610168,0,-0.09999999999999999,1.0,1.0,0.0,0.006653791666030884,0.0016787469387054444,0.0025700926780700684,0.003335994482040407,"[0.07281677424907684, 0.06990538537502289, 0.06495293229818344, 0.06460140645503998, 0.049443408846855164]","[-0.027012169361114502, -0.011542469263076782, -0.012414544820785522, -0.025799930095672607, -0.015822768211364746]","[-0.030164924263954163, -0.01434390942255656, -0.016085020701090497, -0.029838626086711884, -0.018839373687903088]"
ctdg,lastfm,DyGFormer,7,56,8056,1.0,5,-0.33992621302604675,-0.30540457367897034,-0.30540457367897034,0.034521639347076416,0.7118228673934937,0.7368252277374268,0,0.3,1.0,1.0,0.2,0.0048571467399597164,0.0012153416872024536,0.0022405385971069336,0.0022377431392669677,"[0.11337815970182419, 0.08035864681005478, 0.07583323121070862, 0.07259084284305573, 0.07009327411651611]","[4.017353057861328e-05, -0.008614689111709595, -0.004987776279449463, -0.001406252384185791, -0.008364379405975342]","[-0.002355666955312093, -0.011408028006553649, -0.006634622315565747, -0.0035434583822886137, -0.010579863687356314]"
ctdg,lastfm,DyGFormer,7,57,8057,1.0,5,-0.6871903538703918,-0.6712783575057983,-0.6560466289520264,0.03114372491836548,0.5029873251914978,0.5188986659049988,18,-0.7,1.0,0.6,0.0,0.003433859348297119,0.0008537784218788147,0.0020154714584350586,0.0015535116195678708,"[0.11810081452131271, 0.09199479967355728, 0.0747983530163765, 0.07242204248905182, 0.055723510682582855]","[-0.01650834083557129, 0.0018211007118225098, -0.010390758514404297, -0.005730569362640381, 0.007129013538360596]","[-0.01544305781523387, 0.004357053836186728, -0.00906826158364614, -0.003909464677174886, 0.00815173387527466]"
ctdg,lastfm,DyGFormer,7,58,8058,1.0,5,-0.4405054450035095,-0.4695778489112854,-0.4388154447078705,0.001690000295639038,0.6437109708786011,0.6447997689247131,27,-0.49999999999999994,0.0,0.0,0.2,0.005165207386016846,0.0012686021625995636,0.0027680695056915283,0.0022578418254852297,"[0.10038191825151443, 0.06650694459676743, 0.06334435939788818, 0.06277093291282654, 0.057498253881931305]","[0.00206795334815979, 0.002250164747238159, -0.001690000295639038, 0.012134909629821777, 0.003020167350769043]","[0.004555241266886393, 0.004341218372186024, 2.3765861988067378e-05, 0.015106261769930523, 0.0050459166367848715]"
ctdg,lastfm,DyGFormer,7,59,8059,1.0,5,-0.9909775257110596,-0.8205486536026001,-0.8205486536026001,0.17042887210845947,0.3712136745452881,0.44019007682800293,0,-0.7999999999999999,1.0,1.0,0.0,0.005119967460632324,0.0012868568301200867,0.002629876136779785,0.002517390251159665,"[0.07111561298370361, 0.07006652653217316, 0.06938884407281876, 0.06135043874382973, 0.05894308537244797]","[-0.038139283657073975, -0.03506672382354736, -0.03504741191864014, -0.022309422492980957, -0.0272790789604187]","[-0.041288799047470084, -0.03694916864236196, -0.038479224840799964, -0.0239860475063324, -0.02972563207149505]"
ctdg,lastfm,DyGFormer,7,60,8060,1.0,5,-0.6016805171966553,-0.6226160526275635,-0.5846909284591675,0.016989588737487793,0.5478901267051697,0.5572780966758728,27,0.3,0.0,0.2,0.0,0.004104411602020264,0.001030002534389496,0.00244981050491333,0.0015454403559366867,"[0.09361565858125687, 0.07050467282533646, 0.06829947233200073, 0.062338896095752716, 0.052847858518362045]","[0.012919127941131592, 0.005396604537963867, -0.016989588737487793, 0.0034935474395751953, 0.010382771492004395]","[0.0149574746688207, 0.007050426801045735, -0.017986653248469035, 0.004720093806584676, 0.012194193402926129]"
ctdg,lastfm,DyGFormer,7,61,8061,1.0,5,-1.7264310121536255,-1.706681728363037,-1.6878947019577026,0.03853631019592285,0.17791825532913208,0.1849084049463272,4,-0.19999999999999998,1.0,0.8,0.2,0.008573484420776368,0.0020865559577941894,0.005628108978271484,0.0035595655441284174,"[0.08472844958305359, 0.08330646902322769, 0.06560124456882477, 0.05436146631836891, 0.04468441754579544]","[-0.007989645004272461, -0.005802273750305176, 0.02460789680480957, -0.013538599014282227, 0.0007711648941040039]","[-0.01260719895362854, -0.010104360183080039, 0.02243561347325643, -0.018117876847585042, -0.0013554612795511878]"
ctdg,lastfm,DyGFormer,7,62,8062,1.0,5,-0.2319599837064743,-0.17933817207813263,-0.17933817207813263,0.052621811628341675,0.7929778099060059,0.8358231782913208,0,-0.6,1.0,1.0,0.0,0.008263725042343139,0.002031175419688225,0.003792211413383484,0.0037489950656890867,"[0.09933379292488098, 0.09551180154085159, 0.07037506997585297, 0.06901716440916061, 0.06888676434755325]","[-0.014380127191543579, -0.015026196837425232, -0.014625534415245056, -0.013738229870796204, -0.013596698641777039]","[-0.010292323927084604, -0.010779740909735363, -0.011155085017283756, -0.01027070979277293, -0.010123951981465023]"
ctdg,lastfm,DyGFormer,7,63,8063,1.0,5,-0.20228791236877441,-0.1767309159040451,-0.17170363664627075,0.030584275722503662,0.8168597221374512,0.8422287106513977,16,-0.9999999999999999,1.0,1.0,0.8,0.011550599336624145,0.0027624718844890595,0.005427077412605286,0.004835614562034607,"[0.1213277131319046, 0.11330956220626831, 0.1098436564207077, 0.0894903913140297, 0.08136317133903503]","[-0.013783067464828491, -0.011317804455757141, -0.010519444942474365, -0.00885610282421112, -0.005258649587631226]","[-0.00854312926530838, -0.006101545443137487, -0.005315430959065755, -0.004591485361258189, -0.0010054054359594983]"
ctdg,lastfm,DyGFormer,7,64,8000,0.0,5,-0.6080474257469177,-0.6427820920944214,-0.6080474257469177,0.0,0.4555871784687042,0.4555871784687042,31,0.3,0.0,0.4,0.6,0.011632120609283448,0.002869914472103119,0.005623996257781982,0.005063211917877196,"[0.09692744165658951, 0.08210961520671844, 0.06865229457616806, 0.06800073385238647, 0.0653252825140953]","[0.03165394067764282, 0.007926642894744873, 0.003920793533325195, 0.003901958465576172, 0.012647390365600586]","[0.026063670714696254, 0.00201640526453654, -0.0015739003817240396, -0.0015420963366826381, 0.009770587086677551]"
ctdg,lastfm,DyGFormer,7,65,8001,0.0,5,-0.15409862995147705,-0.157446026802063,-0.15409862995147705,0.0,0.14281250536441803,0.14281250536441803,31,-0.49999999999999994,1.0,0.4,1.0,0.011478137969970704,0.0028497427701950073,0.005633950233459473,0.004829001426696776,"[0.12070370465517044, 0.10449507087469101, 0.09458703547716141, 0.09426984935998917, 0.0814867913722992]","[0.004975080490112305, 0.004247903823852539, 0.00692141056060791, 0.0066983699798583984, 0.004649639129638672]","[-0.0008041560649871817, -0.0010022123654683437, 0.002461860577265422, 0.002244095007578532, 0.00044780969619750966]"
ctdg,lastfm,DyGFormer,7,66,8002,0.0,5,-0.31933271884918213,-0.400184690952301,-0.31933271884918213,0.0,0.273366242647171,0.273366242647171,31,0.8999999999999998,0.0,0.0,0.0,0.00405890941619873,0.001015549898147583,0.002010524272918701,0.0019746184349060053,"[0.05880074203014374, 0.0539131723344326, 0.05273231118917465, 0.050643954426050186, 0.05031682178378105]","[0.020242393016815186, 0.018294095993041992, 0.01237475872039795, 0.015558779239654541, 0.004508852958679199]","[0.022863258918126423, 0.02076137065887451, 0.01422203580538432, 0.01774923006693522, 0.005256076653798422]"
ctdg,lastfm,DyGFormer,7,67,8003,0.0,5,-0.2031552791595459,-0.21689331531524658,-0.2031552791595459,0.0,0.18384847044944763,0.18384847044944763,31,-0.6,1.0,0.4,1.0,0.020244717597961426,0.004957899451255798,0.01031506061553955,0.007981872558593749,"[0.11024762690067291, 0.10963360965251923, 0.10828069597482681, 0.1078537255525589, 0.09474162012338638]","[0.00852358341217041, 0.007021307945251465, 0.01292121410369873, 0.013280749320983887, 0.011900544166564941]","[-0.00030568440755208287, -0.002059570948282876, 0.00523989200592041, 0.005706506967544556, 0.005156892538070679]"
ctdg,lastfm,DyGFormer,7,68,8004,0.0,5,-0.2805955410003662,-0.3821042776107788,-0.2805955410003662,0.0,0.2446662038564682,0.2446662038564682,31,0.9999999999999999,0.0,0.0,0.0,0.005508601665496826,0.001377590000629425,0.0022974014282226562,0.0026722431182861317,"[0.09344860911369324, 0.08891330659389496, 0.08851338922977448, 0.08285167068243027, 0.0532853789627552]","[0.02915334701538086, 0.01633477210998535, 0.016062259674072266, 0.01556241512298584, 0.011034727096557617]","[0.03309573729832967, 0.018759106596310936, 0.0184372216463089, 0.017832626899083454, 0.013384044170379637]"
ctdg,lastfm,DyGFormer,7,69,8005,0.0,5,-0.1704261302947998,-0.2430248260498047,-0.1704261302947998,0.0,0.15669465065002441,0.15669465065002441,31,-0.6,0.0,0.0,0.0,0.0036687135696411135,0.0008909940719604492,0.0023995637893676758,0.001379183928171792,"[0.10171014070510864, 0.09686986356973648, 0.07911685854196548, 0.07571252435445786, 0.07066000252962112]","[0.009169220924377441, 0.010563492774963379, 0.016185402870178223, 0.015206575393676758, 0.014704108238220215]","[0.009106208880742393, 0.01097540060679118, 0.018350501855214436, 0.017369230588277176, 0.016797353823979694]"
ctdg,lastfm,DyGFormer,7,70,8006,0.0,5,-0.3738356828689575,-0.45021605491638184,-0.3738356828689575,0.0,0.3119100034236908,0.3119100034236908,31,0.7,0.0,0.0,0.0,0.003735077381134033,0.0009130805730819703,0.001929938793182373,0.0016018271446228039,"[0.14676842093467712, 0.0960472822189331, 0.07300043106079102, 0.06502572447061539, 0.043858494609594345]","[0.0186002254486084, 0.017342090606689453, 0.010517537593841553, 0.010027647018432617, 0.011883735656738281]","[0.01995728611946106, 0.018840126196543378, 0.01182067592938741, 0.011659425497055054, 0.01410285830497742]"
ctdg,lastfm,DyGFormer,7,71,8007,0.0,5,-0.503180742263794,-0.5644357204437256,-0.503180742263794,0.0,0.3953954875469208,0.3953954875469208,31,-0.7,0.0,0.0,0.4,0.022884607315063477,0.005556082725524903,0.015537798404693604,0.00904752016067505,"[0.11532341688871384, 0.11397221684455872, 0.08668071776628494, 0.08259844034910202, 0.08034268021583557]","[0.018361389636993408, 0.019960463047027588, 0.023064494132995605, 0.02333599328994751, 0.021770238876342773]","[0.006541088223457336, 0.00862256685892741, 0.015420079231262205, 0.01620392998059591, 0.014467313885688782]"
ctdg,lastfm,DyGFormer,7,72,8008,0.0,5,-1.919677495956421,-1.7699376344680786,-1.7699376344680786,0.14973986148834229,0.8533457517623901,0.8296564221382141,0,-0.6,1.0,1.0,0.2,0.032493877410888675,0.008038094639778138,0.013840675354003906,0.014457058906555176,"[0.08748157322406769, 0.0732240229845047, 0.07120728492736816, 0.06933183968067169, 0.06929868459701538]","[-0.027329206466674805, -0.039154887199401855, 8.64267349243164e-05, -0.005535483360290527, -0.005521416664123535]","[-0.04257533550262452, -0.05584955811500549, -0.01105252504348755, -0.020141230026880896, -0.020121212800343832]"
ctdg,lastfm,DyGFormer,7,73,8009,0.0,5,-0.02378082275390625,-0.020363330841064453,-0.02026987075805664,0.0035109519958496094,0.0235003475099802,0.0200659092515707,4,-0.7,1.0,0.8,0.2,0.00018944740295410157,4.7159194946289065e-05,0.00010943412780761719,0.00010461807250976559,"[0.10083974152803421, 0.09251374006271362, 0.06820278614759445, 0.06787008792161942, 0.06663268804550171]","[-0.0010862350463867188, -0.001085042953491211, 0.00018286705017089844, -0.0009138584136962891, 7.867813110351562e-06]","[-0.0012496829032897947, -0.0011978268623352051, 0.000110932191212972, -0.000999899705251058, -8.101463317871093e-05]"
